"Date","WIKI.AAPL - Adj. Open","WIKI.AAPL - Adj. High","WIKI.AAPL - Adj. Low","WIKI.AAPL - Adj. Close","WIKI.AAPL - Adj. Volume"
2006-09-07,9.4313804744967,9.816116675156,9.3846243389999,9.7252761833337,316989400
2006-09-06,9.4955031746066,9.5769924393296,9.3111504117906,9.3552347681162,243525800
2006-09-05,9.2136304720402,9.5516105372027,9.157523109444,9.5489387580315,253114400
2006-09-01,9.1481718823447,9.1708820053002,9.0600031696936,9.1348129864884,102123700
2006-08-31,8.9878651320699,9.1241258698034,8.9050399777613,9.0640108384504,143674300
2006-08-30,8.9952125247908,9.0600031696936,8.9077117569326,8.94511666533,170035600
2006-08-29,8.9491243340869,8.9851933528987,8.6993129815754,8.8809939652201,236833100
2006-08-28,9.1508436615159,9.1655384469578,8.9077117569326,8.9477884445012,184540300
2006-08-25,8.9958804695837,9.2243175887252,8.9918728008268,9.1842409011565,135989700
2006-08-24,9.0693543967929,9.1094310843616,8.852940283922,9.0586672801079,163797900
2006-08-23,9.0840491822348,9.1708820053002,8.9424448861587,8.9918728008268,134064700
2006-08-22,8.9077117569326,9.1267976489747,8.8836657443913,9.0332853779811,144242000
2006-08-21,8.9905369112412,8.9918728008268,8.8369096088946,8.8916810819051,131556600
2006-08-18,9.0453083842517,9.1374847656597,8.9851933528987,9.0720261759642,134088500
2006-08-17,9.0840491822348,9.1722178948859,8.9745062362137,9.0292777092242,145287100
2006-08-16,8.9638191195287,9.0934004093341,8.8609556214358,9.0813774030635,195321000
2006-08-15,8.7287025524591,8.8836657443913,8.6565645148355,8.8769862964632,215338200
2006-08-14,8.5563727959138,8.7126718774316,8.4962577645607,8.5416780104719,179405100
2006-08-11,8.449501629064,8.5670599125988,8.3599970268272,8.5029372124889,194382300
2006-08-10,8.449501629064,8.6579004044211,8.3760277018547,8.559044575085,174440000
2006-08-09,8.7407255587297,8.7634356816853,8.4695399728483,8.4949218749751,238959700
2006-08-08,8.9624832299431,8.9654221870315,8.6178237168524,8.6538927356642,249466000
2006-08-07,9.0466442738373,9.2977915159344,8.8582838422645,8.9785139049706,311378200
2006-08-04,8.9571396716006,9.1655384469578,8.6779387482054,9.1241258698034,463216600
2006-08-03,9.0720261759642,9.3512270993593,9.0586138445245,9.2964556263488,210261100
2006-08-02,9.037293046738,9.1748896740571,9.0185905925392,9.1054234156047,137692100
2006-08-01,8.9798497945562,9.0746979551354,8.8088559275965,8.9745062362137,177941400
2006-07-31,8.9277501007169,9.168210226129,8.8542761735076,9.0787056238923,223210400
2006-07-28,8.5416780104719,8.7741227983703,8.4828988687045,8.7620997920997,172876900
2006-07-27,8.6171557720596,8.6859540857192,8.3974019352247,8.4695399728483,183761200
2006-07-26,8.2825154308611,8.6351902814655,8.2397669641212,8.5323267833726,224606900
2006-07-25,8.2531258599774,8.2945384371317,8.1195369014151,8.2728970258446,147267400
2006-07-24,8.183659601525,8.2958743267173,8.0727807659183,8.205033834895,180714100
2006-07-21,7.9912915011953,8.1689648160832,7.9672454886541,8.1115215639014,222973100
2006-07-20,8.1435829139563,8.2277439578506,7.9779326053391,8.0821319930177,493036600
2006-07-19,7.0748712454581,7.3580798376102,6.9947178703208,7.2271626582191,347685800
2006-07-18,7.1015890371706,7.1937654185786,6.926587501454,7.0668559079444,250112100
2006-07-17,6.9105568264265,7.0949095892425,6.8998697097416,6.9960537599064,256135600
2006-07-14,7.0134203245195,7.0655200183588,6.7008221614838,6.7689525303505,248259200
2006-07-13,6.9506335139952,7.2298344373904,6.8678083596866,6.9800230848789,312476500
2006-07-12,7.3701028438808,7.3794540709801,7.0692070736151,7.0748712454581,231832300
2006-07-11,7.362087506367,7.4796457899018,7.2846059104009,7.4342255439907,206255700
2006-07-10,7.4409049919188,7.546440269183,7.280598241644,7.3473927209252,132336400
2006-07-07,7.4115154210351,7.5544556066967,7.3033083645996,7.4008283043501,199840200
2006-07-06,7.6265936443203,7.6680062214746,7.4288819856482,7.4502562190181,158302200
2006-07-05,7.6346089818341,7.6947240131871,7.5557914962823,7.6147710214876,129560200
2006-07-03,7.6840368965021,7.7722056091532,7.6599908839609,7.7414801486839,48692700
2006-06-30,7.6933881236015,7.7147623569714,7.5477761587686,7.6506396568615,184923900
2006-06-29,7.5825092879948,7.8937715614449,7.5330813733267,7.8777408864174,218349600
2006-06-28,7.6533114360328,7.6546473256184,7.4021641939357,7.4836534586587,212676100
2006-06-27,7.8937715614449,7.911138126058,7.6680062214746,7.6720138902315,137652900
2006-06-26,7.9044586781299,7.9084663468867,7.79758751128,7.8804126655887,116634000
2006-06-23,7.9779326053391,8.0380476366921,7.8456795363625,7.8590384322187,165050900
2006-06-22,7.7748773883245,7.981940274096,7.7575108237114,7.9592301511404,241408300
2006-06-21,7.7134264673858,7.8430077571912,7.6546473256184,7.7294571424133,215824000
2006-06-20,7.6960599027727,7.7949157321088,7.6533114360328,7.677357448574,168243600
2006-06-19,7.7254494736564,7.7722056091532,7.6145706380497,7.6412884297622,176143800
2006-06-16,7.875737052039,7.9071304573011,7.6839968198145,7.6893804548446,209525400
2006-06-15,7.6546473256184,7.9806043845104,7.5811733984092,7.9325123594279,297595900
2006-06-14,7.7855645050094,7.8523589842906,7.5731580608954,7.6960599027727,219534000
2006-06-13,7.6960599027727,7.8951074510305,7.6626626631321,7.7922439529376,270160800
2006-06-12,7.8590384322187,7.9792684949247,7.6092270797072,7.6145706380497,179446400
2006-06-09,8.17297248484,8.2237362890937,7.8991151197874,7.9512148136267,193959500
2006-06-08,7.8069387383794,8.1395752451995,7.6346089818341,8.1168651222439,349370700
2006-06-07,8.0286964095928,8.0687730971615,7.7949157321088,7.8236373581997,187626600
2006-06-06,8.0447270846203,8.0994985576308,7.8697255489037,7.9783333722148,181509300
2006-06-05,8.1689648160832,8.1689648160832,8.0113298449797,8.0153375137366,151446400
2006-06-02,8.4147684998378,8.4294632852796,8.1328957972714,8.2370951849499,171446800
2006-06-01,7.9952991699522,8.3199203392585,7.9512148136267,8.3052255538167,235627000
2006-05-31,8.2497861360134,8.254461749563,7.84033597802,7.9846120532672,320244400
2006-05-30,8.4548451874064,8.4561810769921,8.1781423775364,8.1783160431825,140850500
2006-05-26,8.59110592514,8.6245031647805,8.4348068436221,8.4894447276741,108237500
2006-05-25,8.5844264772119,8.6098083793387,8.4548451874064,8.5937777043112,115843000
2006-05-24,8.4147684998378,8.5029372124889,8.2237362890937,8.4615246353346,229007800
2006-05-23,8.6645798523492,8.7086642086748,8.4161043894234,8.4361427332077,173603500
2006-05-22,8.5323267833726,8.5483574584,8.3853789289541,8.466868193677,179743900
2006-05-19,8.4508375186496,8.6672516315205,8.3920583768822,8.6178237168524,246466500
2006-05-18,8.7741227983703,8.8516043943364,8.4321350644509,8.4401504019646,164610600
2006-05-17,8.6438735637721,8.7767945775415,8.559044575085,8.7180154357741,188548500
2006-05-16,9.097408078091,9.1174464218753,8.6498850669074,8.6806105273767,234185000
2006-05-15,8.9998881383405,9.1348129864884,8.9664908987,9.0559955009367,132294400
2006-05-12,9.0439724946661,9.1762255636427,8.9317577694738,9.0439724946661,160443500
2006-05-11,9.4580982662091,9.4634418245516,9.0239341508817,9.1040875260191,203172200
2006-05-10,9.5235568559047,9.5289004142471,9.29912740552,9.4313804744967,114972200
2006-05-09,9.5956948935283,9.6932148332787,9.4340522536679,9.4888237266785,132916700
2006-05-08,9.7506580854605,9.858865141896,9.5810001080864,9.603710231042,148712900
2006-05-05,9.5997025622851,9.6518022561244,9.5048544017059,9.603710231042,140977900
2006-05-04,9.5142056288053,9.7372991896043,9.412678020298,9.5021826225347,215105100
2006-05-03,9.6117255685558,9.6117255685558,9.3752731119005,9.5035185121203,171747800
2006-05-02,9.3712654431437,9.6157332373126,9.3659218848012,9.5676412122302,192915800
2006-05-01,9.4554264870379,9.5569540955452,9.239012374167,9.2977915159344,187595100
2006-04-28,9.2510353804376,9.5248927454903,9.2443559325095,9.4033267931986,190009400
2006-04-27,9.0493160530086,9.3325246451606,8.9972163591693,9.2657301658795,211486800
2006-04-26,8.8970246402476,9.1214540906322,8.8703068485351,9.1040875260191,177721600
2006-04-25,8.8128635963533,8.895688750662,8.7580921233428,8.8395813880658,132265700
2006-04-24,8.9397731069875,8.9397731069875,8.7500767858291,8.7834740254696,176757000
2006-04-21,9.146835992759,9.1695461157146,8.8796580756345,8.955803782015,197246700
2006-04-20,9.2844326200782,9.3512270993593,8.8435890568227,9.0346212675667,416745700
2006-04-19,8.9264142111313,8.9504602236725,8.7460691170722,8.7701151296134,271508300
2006-04-18,8.6832823065479,8.8801523547812,8.6552286252499,8.8462608359939,198711100
2006-04-17,8.885001633977,8.9290859903025,8.5964494834825,8.6580339933797,180484500
2006-04-13,8.8569479526789,9.0092393654399,8.7914893629834,8.8795244866759,183669500
2006-04-12,9.1027516364335,9.1072669432329,8.8569479526789,8.9117194256894,184973600
2006-04-11,9.2216458095539,9.2577148283657,8.9598114507718,9.0827132926491,234829000
2006-04-10,9.3832884494143,9.4754648308222,9.1441642135878,9.1735537844715,225878800
2006-04-07,9.472793051651,9.5128697392197,9.146835992759,9.3231734180612,386309700
2006-04-06,9.1241258698034,9.625084464412,9.1107669739472,9.5168774079765,665942200
2006-04-05,8.6445415085649,8.9785139049706,8.56973169177,8.9785139049706,558352200
2006-04-04,8.297210216303,8.3119050017448,8.1556059202269,8.1716365952544,232981000
2006-04-03,8.5042731020745,8.5657240230131,8.3640046955841,8.3693482539266,203947800
2006-03-31,8.4481657394783,8.4975936541464,8.3145767809161,8.3786994810259,203839300
2006-03-30,8.396066045639,8.4561810769921,8.2197286203368,8.3827071497828,347662700
2006-03-29,7.8991151197874,8.3519816893135,7.7040752402865,8.3265997871867,586708500
2006-03-28,7.9739249365823,8.0340399679353,7.7815568362526,7.8430077571912,342580700
2006-03-27,8.0460629742059,8.1996902765525,7.9351841385992,7.949878924041,277018000
2006-03-24,8.0514065325484,8.1409111347851,7.8857562239311,8.0099939553941,267995000
2006-03-23,8.2411028537068,8.2691565350049,7.9632378198973,8.0367117471065,356956600
2006-03-22,8.3172485600873,8.449501629064,8.1849954911106,8.2384310745356,336473900
2006-03-21,8.5897700355543,8.5951135938968,8.2010261661381,8.2571335287343,336341600
2006-03-20,8.711335987846,8.7447332274866,8.5323267833726,8.5483574584,151360300
2006-03-17,8.6485491773217,8.7554203441716,8.5643881334275,8.6378620606368,203010500
2006-03-16,8.9357654382306,8.9371013278163,8.5897700355543,8.59110592514,187409600
2006-03-15,9.0600031696936,9.0893927405773,8.7527485650003,8.8475967255795,222999000
2006-03-14,8.7888175838121,8.9932086904124,8.7500767858291,8.9932086904124,160505100
2006-03-13,8.7647715712709,8.8542761735076,8.6552286252499,8.7741227983703,215296900
2006-03-10,8.5510292375713,8.6151519376812,8.3426304622141,8.4414862915502,260785700
2006-03-09,8.8288942713808,8.8796580756345,8.5243114458588,8.5403421208863,199826200
2006-03-08,8.8649632901926,8.9771780153849,8.7300384420447,8.771451019199,163312800
2006-03-07,8.7848099150553,8.9371013278163,8.6939694232329,8.8582838422645,218219400
2006-03-06,9.0306135988099,9.0466442738373,8.6752669690342,8.7474050066578,228166400
2006-03-03,9.2617224971226,9.3392040930887,9.0212623717105,9.0466442738373,184417100
2006-03-02,9.2203099199683,9.3498912097737,9.1735537844715,9.29912740552,156318400
2006-03-01,9.217638140797,9.2830967304926,9.086720961406,9.2309970366533,190954400
2006-02-28,9.564969433059,9.6718405999088,9.097408078091,9.1495077719303,316745100
2006-02-27,9.6210767956551,9.6344356915113,9.4380599224248,9.483480168336,197810200
2006-02-24,9.6371074706826,9.7372991896043,9.511533849634,9.5462669788602,133686000
2006-02-23,9.5890154456002,9.7519939750461,9.5422593101034,9.5850077768433,214229400
2006-02-22,9.217638140797,9.5743206601583,9.0840491822348,9.5275645246615,244559700
2006-02-21,9.4353881432535,9.4580982662091,9.1748896740571,9.228325257482,194901700
2006-02-17,9.3926396765136,9.4701212724797,9.29912740552,9.3899678973424,143999800
2006-02-16,9.3498912097737,9.4861519475072,9.2817608409069,9.4273728057398,237043800
2006-02-15,8.9918728008268,9.3004632951057,8.9170629840319,9.2470277116807,289942800
2006-02-14,8.6979770919898,9.097408078091,8.6832823065479,9.0366251019452,290234700
2006-02-13,8.8863375235626,8.9170629840319,8.6351902814655,8.6445415085649,220874500
2006-02-10,8.700648871161,9.0399648259092,8.4027454935672,8.9918728008268,440119400
2006-02-09,9.2456918220951,9.2483636012664,8.6204954960237,8.6766028586198,287441000
2006-02-08,9.1455001031734,9.228325257482,8.8168712651102,9.1922562386702,238278600
2006-02-07,9.1294694281459,9.2817608409069,8.9077117569326,9.0306135988099,347207700
2006-02-06,9.6397792498538,9.6865353853506,8.9157270944463,8.9905369112412,412941900
2006-02-03,9.6558099248813,9.7239402937481,9.4901596162641,9.5979659058238,173030900
2006-02-02,10.061920358911,10.067263917253,9.625084464412,9.6317639123401,176830500
2006-02-01,10.019171892171,10.214211771672,9.9710798670883,10.075279254767,130296600
2006-01-31,10.085966371452,10.198181096644,9.8521856939678,10.087302261037,228385500
2006-01-30,9.522220966319,10.23291422587,9.4674494933085,10.019171892171,349600300
2006-01-27,9.7372991896043,9.8321473501835,9.4981749537778,9.6224126852407,238466200
2006-01-26,9.9563850816464,10.076615144352,9.6090537893845,9.6624893728094,295346800
2006-01-25,10.338449503135,10.353144288576,9.7853912146867,9.9123007253209,318946600
2006-01-24,10.521466376365,10.609635089016,10.122035390264,10.158104409075,285563600
2006-01-23,10.166119746589,10.628337543215,10.152747491837,10.375854411532,264932500
2006-01-20,10.590932634817,10.692460243325,10.130050727777,10.164650268045,283689700
2006-01-19,10.854102883185,10.908874356195,10.518794597194,10.558203339969,423962000
2006-01-18,11.098570677354,11.228151967159,10.934256258322,11.019766550698,300159300
2006-01-17,11.448573748787,11.539414240609,11.204105954618,11.316334038706,208905900
2006-01-13,11.353725588208,11.489986325941,11.301625894369,11.433865604449,194076400
2006-01-12,11.351053809037,11.542086019781,11.170708714978,11.260346906173,320202400
2006-01-11,11.200098285861,11.328343686081,11.033112087658,11.208113623375,373448600
2006-01-10,10.186158090374,10.939599816665,10.130050727777,10.802003189346,569967300
2006-01-09,10.250280790483,10.313067601008,10.118027721507,10.159440298661,168760200
2006-01-06,10.051233242226,10.246273121727,9.9590568608177,10.192837538302,176114400
2006-01-05,9.9964617692151,10.005812996314,9.8521856939678,9.9363467378621,112355600
2006-01-04,10.036538456784,10.150089071562,9.9523774128896,10.015164223414,154900900
2006-01-03,9.6627565507265,9.9857746525301,9.6518022561244,9.9857746525301,201808600
2005-12-30,9.472793051651,9.6758482686656,9.3966473452705,9.603710231042,156065700
2005-12-29,9.8561933627247,9.8615369210672,9.5409234205177,9.5449310892746,122506300
2005-12-28,9.9443620753758,9.9871105421157,9.7947424417861,9.8281396814266,99528800
2005-12-27,9.8855829336084,10.043217904712,9.8789034856803,9.9163083940777,147647500
2005-12-23,9.908293056564,9.9203160628346,9.7920706626148,9.7987501105429,57464400
2005-12-22,9.8735599273378,9.9510415233039,9.8321473501835,9.8882547127797,92652700
2005-12-21,9.6985583916212,9.8334832397691,9.6905430541075,9.8187884543273,118934200
2005-12-20,9.568309157023,9.6691688207375,9.5008467329491,9.6330998019257,119777000
2005-12-19,9.4995108433634,9.6985583916212,9.4901596162641,9.5355798621753,132323800
2005-12-16,9.6371074706826,9.6584817040525,9.4928313954353,9.4995108433634,167792800
2005-12-15,9.7092455083062,9.7333048797433,9.5315721934184,9.6424510290251,140290500
2005-12-14,9.6892071645219,9.7920706626148,9.3872961181711,9.6197409060695,362679100
2005-12-13,9.9991335483864,10.080622813109,9.9136366149065,10.016500112999,123454100
2005-12-12,10.001805327558,10.065928027667,9.9603927504033,10.0071488859,131248600
2005-12-09,9.9136366149065,9.9644004191602,9.7987501105429,9.9297340844133,138850600
2005-12-08,9.7787117667586,9.908293056564,9.6985583916212,9.8962700502934,197619800
2005-12-07,9.9163083940777,9.9470338545471,9.7680246500736,9.8789034856803,169866200
2005-12-06,9.8762317065091,9.9964617692151,9.7987501105429,9.8922623815365,214257400
2005-12-05,9.6117255685558,9.6892071645219,9.5502746476171,9.5943590039427,145917800
2005-12-02,9.6304280227545,9.71726084582,9.4447393703529,9.7025660603781,223940500
2005-12-01,9.2109586928689,9.5823359976721,9.1922562386702,9.5649827919548,203223300
2005-11-30,9.1414924344165,9.1975997970127,9.0199264821249,9.0600031696936,148918700
2005-11-29,9.3498912097737,9.391303786928,8.9972163591693,9.097408078091,222858300
2005-11-28,9.4474111495242,9.4941672850209,9.2269893678964,9.3058068534481,254629900
2005-11-25,9.0386289363236,9.2897761784207,9.0172547029536,9.2630583867082,98753200
2005-11-23,8.934429548645,9.0813774030635,8.9090476465182,8.9651550091143,121463300
2005-11-22,8.661908073178,8.9183988736175,8.619159606438,8.8863375235626,135070600
2005-11-21,8.6592362940067,8.7086642086748,8.5122884395882,8.6779387482054,127927800
2005-11-18,8.7300384420447,8.7407255587297,8.5991212626537,8.6245031647805,131240200
2005-11-17,8.7620997920997,8.8008405900827,8.5830905876262,8.619159606438,169051400
2005-11-16,8.4361427332077,8.6912976440617,8.428127395694,8.6766028586198,196128800
2005-11-15,8.2290798474362,8.4267915061084,8.2103773932375,8.3199203392585,134210300
2005-11-14,8.2210645099225,8.2798436516899,8.1369034660282,8.2090415036519,92483300
2005-11-11,8.2210645099225,8.297210216303,8.19434671821,8.2210645099225,106362200
2005-11-10,8.1008344472164,8.1756442640113,7.8830844447599,8.17297248484,166336100
2005-11-09,8.0153375137366,8.1769801535969,8.0153375137366,8.0300322991784,138232500
2005-11-08,8.0086580658084,8.0661013179902,7.8951074510305,8.0019786178803,118441400
2005-11-07,8.1288881285145,8.2384310745356,8.0340399679353,8.0460629742059,159707800
2005-11-04,8.0620936492334,8.1809878223538,7.9645737094829,8.1689648160832,219508800
2005-11-03,8.0500706429627,8.325263897601,8.0246887408359,8.2624637281809,221095700
2005-11-02,7.7107546882146,8.0153375137366,7.6947240131871,8.0086580658084,214265100
2005-11-01,7.6466319881047,7.7668620508107,7.5972040734366,7.6813651173309,187421500
2005-10-31,7.3741105126376,7.7454878174408,7.3139954812846,7.6933881236015,235211200
2005-10-28,7.4863252378299,7.5384249316692,7.2365138853185,7.2765905728872,192446800
2005-10-27,7.6132347484641,7.6159065276354,7.4021641939357,7.4021641939357,102885300
2005-10-26,7.5183865878849,7.6893804548446,7.4702945628025,7.6185783068066,157898300
2005-10-25,7.5344172629124,7.5945322942654,7.4395691023331,7.4943405753437,116281900
2005-10-24,7.3807899605657,7.5865169567516,7.3594157271958,7.5865169567516,152438300
2005-10-21,7.5931964046798,7.6118988588785,7.3954847460076,7.4355614335763,199181500
2005-10-20,7.2765905728872,7.5477761587686,7.2605598978597,7.4996841336862,339440500
2005-10-19,6.9559770723377,7.3420491625827,6.8410905679742,7.3393773834114,252170800
2005-10-18,7.1136120434412,7.2071243144348,6.9733436369508,6.9746795265364,152397000
2005-10-17,7.2111319831917,7.2445292228322,7.0374663370607,7.138993945568,154208600
2005-10-14,7.2178114311198,7.2605598978597,7.0521611225025,7.2138037623629,258888000
2005-10-13,6.6046381113189,7.2071243144348,6.5819279883633,7.1790706331367,466393900
2005-10-12,6.4991028340547,6.7195246156825,6.3949034463761,6.5792562091921,674371600
2005-10-11,6.8437623471454,6.9292592806253,6.7328835115387,6.8918543722278,306471200
2005-10-10,6.9252516118684,6.9346028389677,6.7168528365112,6.7288758427818,126876400
2005-10-07,6.9118927160122,6.937274618139,6.752921855323,6.8531135742448,169470700
2005-10-06,7.1069325955131,7.1456733934961,6.795670322063,6.9065491576697,189384300
2005-10-05,7.2578881186885,7.2618957874453,7.0468175641601,7.0508385918128,152692400
2005-10-04,7.3407132729971,7.394148856422,7.1657117372805,7.1804065227223,134864800
2005-10-03,7.2351779957329,7.2859417999865,7.171055295623,7.2725829041303,126888300
2005-09-30,6.9907102015639,7.1670476268661,6.9305951702109,7.1617040685236,132908300
2005-09-29,6.8437623471454,7.0254433307901,6.7876549845492,6.9920460911495,159211500
2005-09-28,7.0895660309,7.0949095892425,6.7582654136655,6.8237240033611,281386000
2005-09-27,7.2031166456779,7.2458651124178,7.1376580559824,7.138993945568,85425900
2005-09-26,7.2178114311198,7.2886135791578,7.1229632705406,7.1924295289929,136640700
2005-09-23,6.9599847410946,7.1470092830818,6.9252516118684,7.1069325955131,139614300
2005-09-22,6.9399463973102,7.0094126557626,6.855785353416,6.9332669493821,115931900
2005-09-21,7.0748712454581,7.0868942517287,6.9279233910396,6.9613206306802,108686900
2005-09-20,7.078878914215,7.1884218602361,7.0695276871156,7.1055967059275,204957200
2005-09-19,6.8197163346042,7.0655200183588,6.8197163346042,7.0321227787182,195932800
2005-09-16,6.7101733885831,6.8410905679742,6.6727684801857,6.8410905679742,147751100
2005-09-15,6.6794479281138,6.703493940655,6.5899433258771,6.6620813635007,103789000
2005-09-14,6.8370828992173,6.8384187888029,6.6075770684073,6.6273482342745,118606600
2005-09-13,6.8157086658473,6.8517776846591,6.7221963948537,6.7889908741349,123221000
2005-09-12,6.8263957825323,6.8971979305703,6.7569295240799,6.866472470101,113199100
2005-09-09,6.6847914864563,6.8597930221729,6.6513942468157,6.8544494638304,153910400
2005-09-08,6.5926151050483,6.6954786031413,6.5645614237502,6.6500583572301,175660100
2005-09-07,6.5525384174796,6.5992945529764,6.4015828943043,6.5031105028116,240768500
2005-09-06,6.2372684752727,6.529828294524,6.2185660210739,6.5191411778391,204654800
2005-09-02,6.1851687814334,6.2519632607145,6.1611227688922,6.1744816647484,55594700
2005-09-01,6.278681052427,6.3013911753826,6.1571151001353,6.1798252230909,89091800
2005-08-31,6.2506273711289,6.2826887211838,6.1811611126765,6.2639862669851,100739100
2005-08-30,6.1437562042791,6.2506273711289,6.1344049771797,6.2212378002452,129690400
2005-08-29,6.0475721541142,6.1492333515801,6.0462362645286,6.1237178604947,64073800
2005-08-26,6.1597868793065,6.1905123397759,6.0595951603848,6.1103589646385,65264500
2005-08-25,6.1611227688922,6.2105506835602,6.1197101917379,6.1531074313784,69063400
2005-08-24,6.0916565104398,6.2947117274544,6.0903206208542,6.1143666333954,143017700
2005-08-23,6.1250537500804,6.1584509897209,6.0542516020423,6.1103589646385,73901100
2005-08-22,6.165130437649,6.2452838127864,6.0462362645286,6.1277255292516,96933200
2005-08-19,6.1784893335053,6.2386043648583,6.1143666333954,6.1223819709091,94142300
2005-08-18,6.2666580461564,6.278681052427,6.1116948542241,6.1851687814334,110639900
2005-08-17,6.1985276772896,6.3374601941944,6.1945200085327,6.2987193962113,124931100
2005-08-16,6.3307807462663,6.3454755317081,6.1731457751628,6.1784893335053,134405600
2005-08-15,6.2092147939746,6.4563543673148,6.2052071252177,6.3695215442493,271681900
2005-08-12,5.8057761391165,6.1744816647484,5.7924172432603,6.1584509897209,229009200
2005-08-11,5.7964249120172,5.8939448517676,5.7777224578184,5.8779141767401,67995900
2005-08-10,5.8779141767401,5.9300138705794,5.7857377953322,5.7950890224315,90236300
2005-08-09,5.7349739910785,5.8632193912983,5.7323022119073,5.8538681641989,95209800
2005-08-08,5.7443252181779,5.7777224578184,5.6922255243386,5.6975690826811,44095800
2005-08-05,5.6761948493111,5.7924172432603,5.6134080387868,5.7429893285922,60482800
2005-08-04,5.7416534390066,5.7443252181779,5.6494770575986,5.7055844201948,67326000
2005-08-03,5.7697071203047,5.7857377953322,5.7135997577085,5.7737147890616,64580600
2005-08-02,5.729630432736,5.811119697459,5.6922255243386,5.7697071203047,74218900
2005-08-01,5.690889634753,5.7550123348628,5.6214233763006,5.7109279785373,78562400
2005-07-29,5.8191350349727,5.9286779809938,5.6454693888418,5.6975690826811,140520100
2005-07-28,5.8725706183977,5.8779141767401,5.7844019057465,5.8511963850277,62827800
2005-07-27,5.8552040537846,5.8872654038395,5.7002408618523,5.8765782871545,70937300
2005-07-26,5.8792500663258,5.892608962182,5.7924172432603,5.8284862620721,67148200
2005-07-25,5.8765782871545,5.9153190851376,5.8418451579283,5.8525322746133,73656800
2005-07-22,5.8031043599453,5.8779141767401,5.7964249120172,5.8779141767401,75276600
2005-07-21,5.8378374891715,5.8832577350826,5.7309663223216,5.7830660161609,101066000
2005-07-20,5.7256227639791,5.8511963850277,5.6975690826811,5.8284862620721,113348900
2005-07-19,5.5466135595057,5.7750506786472,5.4864985281527,5.7697071203047,167765500
2005-07-18,5.5319187740638,5.6240951554718,5.5265752157214,5.5426058907488,146574400
2005-07-15,5.4731396322964,5.5532930074338,5.4050092634297,5.5506212282626,171920700
2005-07-14,5.4490936197552,5.6120721492012,5.3742838029604,5.4437500614127,524015100
2005-07-13,5.1151212233495,5.1431749046476,5.0630215295103,5.1231365608633,171208800
2005-07-12,5.1071058858358,5.1298160087914,5.0643574190959,5.1084417754214,96759600
2005-07-11,5.1258083400345,5.163213248432,5.0469908544828,5.0897393212227,97197100
2005-07-08,5.0590138607534,5.1137853337639,5.0055782773285,5.1097776650071,72683800
2005-07-07,4.9174095646774,5.0443190753115,4.9160736750918,5.0269525106984,95930800
2005-07-06,5.0469908544828,5.0977546587364,4.9695092585167,4.9948911606435,98656600
2005-07-05,4.8893558833793,5.0964187691508,4.8759969875231,5.0737086461952,113567300
2005-07-01,4.9200813438486,4.9387837980473,4.847943306225,4.8759969875231,62500200
2005-06-30,4.8906917729649,4.9641657001742,4.8506150853962,4.9174095646774,104597500
2005-06-29,4.9735169272735,4.9815322647873,4.8252331832694,4.85863042291,112089600
2005-06-28,5.0082500564997,5.021608952356,4.9655015897598,4.9842040439585,87574900
2005-06-27,4.9214172334342,5.0897393212227,4.9000430000643,4.9561503626604,150042900
2005-06-24,5.2219923901994,5.2260000589562,5.0336319586266,5.0443190753115,102677400
2005-06-23,5.1872592609732,5.3141687716073,5.163213248432,5.1952745984869,168563500
2005-06-22,5.1111135545927,5.1565338005039,5.0950828795652,5.1498543525757,106231300
2005-06-21,5.0363037377978,5.1017623274933,4.9935552710579,5.0576779711678,92631700
2005-06-20,5.0563420815821,5.0884034316371,5.0029064981572,5.0242807315272,80929100
2005-06-17,5.1405031254764,5.1485184629901,5.0536703024109,5.1177930025208,149031400
2005-06-16,4.968173368931,5.0870675420515,4.918745454263,5.0737086461952,136918600
2005-06-15,4.9254249021911,4.9828681543729,4.8492791958106,4.9601580314173,140835800
2005-06-14,4.8105383978276,4.8292408520263,4.7758052686014,4.8092025082419,86961700
2005-06-13,4.7945077228001,4.8906917729649,4.7851564957007,4.7958436123857,108943100
2005-06-10,4.9962270502291,4.9962270502291,4.745079808132,4.7838206061151,169733200
2005-06-09,4.9427914668042,5.0683650878527,4.9185851475127,5.0296242898697,97563900
2005-06-08,4.8933635521362,4.9761887064448,4.8853482146224,4.9321043501192,101001600
2005-06-07,5.0229448419416,5.0403114065547,4.869317539595,4.8813405458656,186316200
2005-06-06,5.120464781692,5.1605414692607,5.0176012835991,5.0656933086815,202991600
2005-06-03,5.0977546587364,5.1538620213326,5.0456549648972,5.1084417754214,239217300
2005-06-02,5.3502377904192,5.386306809231,5.2901227590661,5.3489019008335,93493400
2005-06-01,5.3288635570492,5.4450859509984,5.3248558882923,5.3836350300597,113453200
2005-05-31,5.4317270551421,5.4424141718271,5.2874509798949,5.3114034801651,101051300
2005-05-27,5.4290552759709,5.4490936197552,5.3448942320767,5.4183681592859,79002000
2005-05-26,5.3468980664551,5.4691319635396,5.1832515922163,5.4424141718271,131380200
2005-05-25,5.2767638632099,5.3368788945629,5.2527178506687,5.3141687716073,99001700
2005-05-24,5.2700844152818,5.3422224529054,5.2139770526856,5.3034816549224,148365000
2005-05-23,5.0563420815821,5.3301994466348,5.0563420815821,5.3114969924361,260643600
